indicator_name,indicator_description,SOURCE_ORGANIZATION,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,completeness_score
"Family workers (% of total employment), FWK","This indicator measures the percentage of total employment comprised of unpaid family workers, who contribute to a market-oriented establishment managed by a family member and residing in the same household. It's essential for understanding informal labor markets and their impact on economic development, poverty, and social protection policies.","Organisation internationale du travail, indicateurs-clés de la base de données sur le marché du travail.",23.2872818134858,22.8748848885769,21.6951350339016,22.1649422456001,22.6337491712843,21.1115916463392,19.6595613352629,18.1250392260417,16.5719388944567,15.0924067444225,15.3842172923871,14.9094929407996,14.4474597162994,,92.85714285714286
"Wage and salaried female workers (% of female employment), FEM_SRVL","This indicator measures the percentage of female workers who are wage and salaried employees, with a formal or informal contract, receiving a basic salary not directly tied to the unit's revenue. It's important for tracking women's economic empowerment and labor market participation. It's typically used to inform gender equality and employment policies.","Source : Organisation internationale du Travail, base de données des principaux indicateurs du marché du travail.",35.2674315468523,33.8543563793119,34.7296746806769,34.8045985468592,34.5528766452189,36.4421064038702,38.0870385882192,40.1508699972185,42.274918352669,44.4266005215072,43.8260929803337,44.5209711515737,45.2963081375007,,92.85714285714286
"Employment to population ratio, 15+, total (%) (modeled ILO estimate), EMPLOY15UP","This indicator measures the proportion of a country's population aged 15 and above that is employed. It's essential for understanding labor market dynamics and economic growth. Typically used to monitor employment trends, inform labor policies, and compare countries' economic performance.","Organisation internationale du travail, ILOSTAT.",45.1,44.78,44.058,43.851,43.398,42.979,42.221,41.092,41.322,41.624,39.442,40.218,39.874,39.734,100.0
"Employment to population ratio, females (% of female population) ages 15 and older (modeled ILO estimate), EMP_LO_FEM_15Plus","This indicator measures the percentage of females aged 15 and older who are employed, providing insight into female labor market participation. It's essential for understanding gender equality, economic growth, and poverty reduction. Typically used to track progress towards development goals, inform labor market policies, and compare country performance.","Organisation internationale du travail, ILOSTAT.",23.151,22.574,21.964,22.383,22.262,21.858,20.819,19.949,19.726,19.516,18.149,18.14,17.361,17.587,100.0
"Male Self-Employed (% of Male Employment), MSE","This indicator measures the percentage of male employment accounted for by self-employed individuals, including those working independently, with partners, or in cooperatives. It's important for understanding labor market dynamics and entrepreneurship. Typically used to analyze economic development, poverty reduction, and job creation strategies.","Source : Organisation internationale du Travail, base de données des principaux indicateurs du marché du travail.",50.0129479807106,50.3068446891648,49.8602688501927,49.9033105271928,49.6447586131217,48.8966828127109,48.4305082382376,47.7247188693929,47.0783707808291,46.4184749254791,47.0347479883783,46.696567906568,46.3280875164884,,92.85714285714286
"Female business owners (% of female employment), FBO","This indicator measures the percentage of female employment accounted for by female business owners, defined as self-employed individuals who earn a living from their own business and employ others. It highlights women's entrepreneurial capacity, economic empowerment, and contribution to job creation, informing policies that promote gender equality and economic growth.",Source : principaux indicateurs relatifs au marché du travail de l'OIT.,0.736196867975585,0.622683937855029,0.794852759218015,0.802060148992918,0.765654639272962,0.788997167064137,0.806748105838074,0.826831874398016,0.845074700444733,0.861781154304028,0.834007516211315,0.822038389994147,0.775480941069399,,92.85714285714286
"Employment to population ratio, 15-24 years, male (%) (national estimate), LFE2424MAZ","This indicator measures the proportion of male youth (15-24 years) in a country's population who are employed, providing insights into labor market opportunities and youth economic empowerment. It's crucial for policymakers to track youth employment, as it affects economic growth, poverty reduction, and social stability.","Organisation internationale du travail, Indicateurs clés du marché du travail.",43.6,41.98,40.22,37.84,36.64,34.04,32.13,,,,,,,,50.0
"Agricultural employment, male (% of male employment), AEM","This indicator measures the percentage of male employment engaged in agricultural activities, including farming, hunting, forestry, and fishing. It's important for understanding the labor market and economic development, particularly in rural areas. It's typically used to track sectoral shifts, inform policy decisions, and monitor progress towards sustainable development goals.","Organisation internationale du travail, Indicateurs clés du marché du travail.",32.8704948148516,32.4828415171325,32.2275756436159,31.146020573315,30.3230024197212,29.5844893001215,28.9988855982147,28.2053563995883,27.5069152096555,26.7914995144865,26.7725033387031,25.9911290489619,25.9021134845539,,92.85714285714286
"Maternal Mortality Ratio (%), MMR","The Maternal Mortality Ratio (MMR) measures the number of maternal deaths per 100,000 live births, estimating the lifetime risk of a 15-year-old woman dying from pregnancy-related causes. It's crucial for tracking progress towards reducing maternal mortality and improving maternal healthcare quality. Typically used to inform policy and program development.","Tendances dans la mortalité maternelle : 1990-2015. Les évaluations se sont développées par l'OMS, l'UNICEF, l'UNFPA et la banque mondiale.",0.367457353163194,0.334542287093372,0.31137964160328,0.292368094979794,0.280311652767488,0.26640299007112,0.206010927867797,0.194209549580603,0.188671392156688,0.184769415169536,0.174110949029077,,,,78.57142857142857
"DTP Immunization (% of children ages 12-23 months), DTP_IMM","This indicator measures the percentage of children aged 12-23 months who received DTP vaccinations before 12 months or before the survey. It's crucial for tracking immunization progress and identifying areas for improvement, helping policymakers prioritize interventions to prevent vaccine-preventable diseases and reduce child mortality.",OMS et UNICEF (http://www.who.int/immunization/monitoring_surveillance/en/).,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,,92.85714285714286
"Incidence of HIV, ages 15-24 (per 1,000 uninfected population ages 15-24)","This indicator measures the number of new HIV infections per 1,000 uninfected individuals aged 15-24, providing insight into the epidemic's spread among young people. It's crucial for tracking progress towards HIV prevention and treatment goals, and informing targeted interventions to reduce transmission rates in this vulnerable age group.",,0.03,0.03,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.01,0.01,,92.85714285714286
"New HIV infections among children (0-14 years), HIV.0.14","This indicator measures the number of new HIV infections among children aged 0-14, providing insight into the effectiveness of prevention of mother-to-child transmission (PMTCT) programs. It's crucial for tracking progress towards eliminating pediatric HIV and informing targeted interventions. Typically used to monitor national and global HIV/AIDS responses.",UNAIDS estimates.,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,100.0,100.0,100.0,100.0,,92.85714285714286
"HIV prevalence, female (% of females ages 15-24)","This indicator measures the percentage of females aged 15-24 living with HIV, providing insight into the epidemic's impact on young women. It's crucial for tracking disease burden, informing prevention strategies, and allocating resources. Typically used to monitor progress towards HIV/AIDS control and gender equality goals.",ONUSIDA estime.,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,,92.85714285714286
"People using safely managed drinking water services, rural (% of rural population)","This indicator measures the percentage of rural population with access to safely managed drinking water services, defined as improved water sources located on premises, available when needed, and free from fecal and priority chemical contamination. It's crucial for tracking progress towards universal and equitable access to safe drinking water, a key determinant of public health.",,21.3738124766706,24.0132232023585,26.7595845052288,29.6128963852815,32.5731588425156,35.6403718769324,38.8145354885313,42.0956496773114,45.4837144432744,45.7317937065111,45.7069355039566,46.6636024465026,46.6636024465026,,92.85714285714286
"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70, female (%)","This indicator measures the percentage of female deaths between ages 30 and 70 due to cardiovascular disease, cancer, diabetes, or chronic respiratory disease. It highlights the burden of non-communicable diseases on women's health and is used to track progress towards reducing premature mortality and improving healthcare systems.",,24.0,23.8,23.6,23.4,23.1,22.9,22.7,22.6,22.4,22.3,,,,,71.42857142857143
"HIV prevalence, total (% of population ages 15-49), HIV0524","This indicator measures the percentage of people aged 15-49 living with HIV, providing insight into the epidemic's scope and trends. It's crucial for tracking progress towards HIV/AIDS control and informing health policy, resource allocation, and intervention strategies.",ONUSIDA estime.,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,,92.85714285714286
"Probability of dying among adolescents ages 10-14 years (per 1,000)","This indicator measures the likelihood of death among adolescents aged 10-14 years per 1,000 individuals. It's crucial for tracking mortality rates and identifying areas for improvement in healthcare and social services. Policymakers use this data to inform strategies for reducing adolescent mortality and promoting healthy development.",,1.3,1.3,1.2,1.2,1.1,1.1,1.1,1.1,1.0,1.0,1.0,1.0,0.9,,92.85714285714286
"""Under-5 Mortality Rate"" (U5MR)","The Under-5 Mortality Rate (U5MR) measures the number of deaths of children under five years old per 1,000 live births. It's a critical indicator of child health and well-being, and is used to track progress towards reducing child mortality and achieving sustainable development goals.","Estimations établies par le Groupe interinstitutions des Nations Unies pour l’estimation de la mortalité infantile (UNICEF, OMS, Banque mondiale et Division de la population du Département des affaires économiques et sociales des Nations Unies). (www.childmortality.org)",21359.0,20475.0,19564.0,18584.0,17546.0,16517.0,15464.0,14562.0,13823.0,13063.0,12348.0,11756.0,11189.0,,92.85714285714286
Number of deaths ages 20-24 years,"This indicator measures the number of deaths occurring among individuals aged 20-24 years. It's essential for tracking mortality rates among young adults, a critical demographic for economic and social development. The data is typically used to inform health policies, monitor progress towards Sustainable Development Goals, and identify areas for intervention.",,2192.0,2135.0,2099.0,2061.0,2035.0,1996.0,1942.0,1900.0,1864.0,1826.0,1796.0,1772.0,1754.0,,92.85714285714286
"Prevalence of Anemia among Women of Reproductive Age (% of women ages 15-49), AN_WRA","This indicator measures the percentage of women of reproductive age (15-49) suffering from anemia, a condition characterized by low hemoglobin levels. Anemia can lead to poor health outcomes, including maternal mortality and impaired cognitive development in children. It's used to track progress towards reducing anemia and improving maternal health.","Stevens GA et autres. Global, regional, and national trends in hemoglobin concentration and prevalence of total and severe anemia in children and pregnant and non-pregnant women for 1995-2011: a systematic analysis of population-representative data. The Lancet Global Health 2013;1:e16-e25.",30.5,30.1,29.8,29.6,29.5,29.5,29.5,29.6,29.7,29.9,,,,,71.42857142857143
"""Gross enrollment ratio, tertiary (%)"" - GERt","This indicator measures the percentage of the population in the five-year age group after completing secondary school that is enrolled in tertiary education (ISCED 5 and 6). It's essential for tracking access to higher education, human capital development, and a country's potential for economic growth and innovation.",Institut de statistique de l'UNESCO,14.0829296112061,15.9613800048828,19.1758098602295,22.5497703552246,25.4523506164551,28.6955890655518,32.2695808410645,33.7370109558105,35.6224212646484,38.0248603820801,40.02001953125,42.8228912353516,46.1795501708984,47.709358215332,100.0
'Out-of-school adolescent girls (% of female adolescents of lower secondary school age)' - OOSAG,"This indicator measures the percentage of female adolescents of lower secondary school age (typically 12-14 years old) who are not enrolled in school, highlighting the proportion of girls denied access to education. It's crucial for tracking gender disparities in education and informing policies to promote girls' education and empowerment.","United Nations Educational, Scientific, and Cultural Organization (UNESCO) Institute for Statistics.",29.0956993103027,26.036750793457,21.5865993499756,,,,,14.6514501571655,14.5635499954224,13.2582702636719,11.0328102111816,10.6478900909424,5.86939001083374,3.24294996261597,71.42857142857143
"Trained teachers in secondary education (% of total teaching population), TTSS","This indicator measures the percentage of secondary education teachers who have received minimum required training, highlighting the quality of the teaching workforce. It's crucial for ensuring effective learning outcomes and education system performance. Typically used to monitor teacher training policies, track progress towards education goals, and inform education sector investments.","Institut de statistique de l'Organisation des Nations Unies pour l'éducation, la science et la culture (UNESCO).",,,,,,,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,50.0
"Trained teachers in secondary education, male (% of male teaching population), TMSS","This indicator measures the percentage of male secondary education teachers who have received minimum required training, highlighting the proportion of qualified male teachers. It's important for ensuring quality education and teacher effectiveness. Typically used to monitor teacher training and development, inform education policy, and track progress towards education goals.","Institut de statistique de l'Organisation des Nations Unies pour l'éducation, la science et la culture (UNESCO).",,,,,,,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,50.0
"Trained teachers in secondary education, female (% of female teachers), TTFSEC","This indicator measures the percentage of female secondary school teachers who have received minimum required training, highlighting the capacity of the education system to provide quality instruction. It's crucial for ensuring teacher effectiveness and student learning outcomes. Typically used to monitor education system performance and inform policy decisions.",UNESCO Institute for Statistics,,,,,,,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,50.0
"Secondary education, private (% of total secondary students), SEC.PRIV","This indicator measures the percentage of total secondary students enrolled in private schools, highlighting the role of non-governmental entities in providing education. It's important for understanding the diversity of education provision and the role of private sector in education. It's typically used to inform education policy and investment decisions.",Institut de statistique de l'UNESCO,,,,,,,,9.94038963317871,10.3297004699707,10.7218904495239,11.4334602355957,10.6198902130127,11.0120296478272,11.8444004058838,50.0
"""Gross enrolment ratio, secondary, male (%)"" - GERSM","This indicator measures the percentage of male students enrolled in secondary education, regardless of age, compared to the official secondary school-age population. It's crucial for tracking education access and equality. Typically used to monitor progress towards education goals, identify disparities, and inform policy decisions.","Source : Institut des statistiques de l'Organisation des Nations Unies pour l'éducation, la science et la culture (UNESCO).",67.4351272583008,71.0018463134766,74.2733764648438,,,,,82.9574890136719,82.6942596435547,83.3359909057617,83.9117126464844,83.9553604125977,87.7141494750977,90.5734024047852,71.42857142857143
"'Secondary education, vocational pupils' (SEVOC)","This indicator measures the total number of students enrolled in vocational/technical programs in public and private secondary education institutions. It's important for tracking access to skills development and labor market preparation. Typically used to monitor education system performance, inform policy, and compare country progress towards education goals.",Institut de statistique de l'UNESCO,146805.0,149948.0,155414.0,,,,,228179.0,246199.0,,,,,,35.714285714285715
"Secondary education, pupils in general programmes (% of female), SEC.FEM","This indicator measures the percentage of female students enrolled in general secondary education programs, providing insight into girls' access to education. It's crucial for tracking gender parity and education for all goals. Typically used to monitor progress towards SDG 4, inform education policy, and allocate resources effectively.",Institut de statistique de l'UNESCO,46.03801,45.70542,45.39542,45.56237,45.64403,45.9986,46.59162,47.05559,47.71739,,,,,,64.28571428571429
"Secondary education, duration (years), SECEDUR","This indicator measures the number of years of secondary education (ISCED 2 and 3), capturing the duration of secondary schooling. It's essential for understanding a country's education system and its impact on human capital development, economic growth, and social mobility. Typically used to inform education policy and investment decisions.",Institut de statistique de l'UNESCO,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,100.0
"Lower secondary completion rate, female (% of relevant age group), LSCRF","This indicator measures the percentage of females of the relevant age group who complete lower secondary education, reflecting access to and quality of education. It's crucial for tracking progress towards gender parity and education for all. Typically used to monitor education outcomes, inform policy, and allocate resources.","Institut des statistiques de l’Organisation des Nations Unies pour l’éducation, la science et la culture (UNESCO).",58.2746810913086,58.8410987854004,58.9883918762207,61.3773307800293,64.7581176757812,68.9627685546875,67.6840515136719,67.129638671875,67.4905090332031,67.0299301147461,70.6960906982422,76.9756164550781,78.0454483032227,78.917121887207,100.0
"""Children out of school, male"" (OOSM)","This indicator measures the number of primary school-age boys who are not enrolled in either primary or secondary education. It's crucial for tracking progress towards universal education and identifying disparities in access to education. Typically used to inform education policy, resource allocation, and interventions to reduce out-of-school rates.",Institut de statistique de l'UNESCO,160880.0,130547.0,138376.0,109892.0,122434.0,,118433.0,93279.0,64709.0,42275.0,,,,,64.28571428571429
"Gross enrolment ratio, primary, male (% net), GER, primary, male (% net)",This indicator measures the percentage of male children of primary school age who are enrolled in either primary or secondary education. It's essential for tracking progress towards universal primary education and identifying disparities in access to education. It's typically used to inform education policy and resource allocation decisions.,"Source : Institut des statistiques de l'Organisation des Nations Unies pour l'éducation, la science et la culture (UNESCO).",93.31748,93.97662,93.18637,94.43099,93.78243,,,96.87776,,,,,,,42.85714285714285
"""Primary education, teachers"" (PET)","This indicator measures the total number of teachers in public and private primary education institutions, including full-time and part-time personnel. It's essential for assessing education system capacity, teacher supply, and quality of education. Typically used to inform education policy, resource allocation, and teacher training initiatives.",Institut de statistique de l'UNESCO,150367.0,151477.0,155481.0,154754.0,157019.0,156072.0,154252.0,150198.0,161288.0,171812.0,166728.0,171569.0,175292.0,180715.0,100.0
"Redoublants, primaire, total (% des inscriptions totales)","This indicator measures the percentage of total primary school enrollments comprised of repeaters, or students repeating a grade level. It's important for tracking educational efficiency and identifying areas for improvement. Typically used to inform education policy and resource allocation decisions, helping to reduce repetition rates and improve student outcomes.",Institut de statistique de l'UNESCO,10.74587,8.29433,7.28142,9.2297,9.55324,9.32883,9.67611,10.4531,10.12767,,,,,,64.28571428571429
"""Completion rate, primary, male (% of relevant age group)"" - CPRM","This indicator measures the percentage of boys who complete primary education, estimating the number of boys who will likely reach the highest primary level based on enrollment and repetition data. It's crucial for tracking education progress, identifying disparities, and informing policies to improve education outcomes and gender equality.",Institut de statistique de l'UNESCO,89.7958602905273,88.6519927978516,91.7881164550781,89.6884536743164,90.6677093505859,92.0919570922852,94.7257308959961,92.3504104614258,93.5220489501953,94.1799926757812,91.5322418212891,97.5229110717773,93.1514511108398,,92.85714285714286
"Proportion of girls completing lower secondary education (% of cohort), GCCLR","This indicator measures the percentage of girls who complete lower secondary education, tracking the proportion of girls who enroll in primary school and eventually reach the last grade of lower secondary education. It's crucial for monitoring gender parity in education and informing policies to improve girls' educational outcomes.","Source : Institut des statistiques de l'Organisation des Nations Unies pour l'éducation, la science et la culture (UNESCO).",92.9542770385742,91.5151824951172,94.1080703735352,92.6376495361328,91.543212890625,96.4979019165039,97.9695129394531,96.3896865844727,96.9934387207031,97.4807968139648,94.6814422607422,98.8353576660156,95.5741577148438,,92.85714285714286
"Out-of-school children, primary, female (% of female enrollment), OSSCPF","This indicator measures the percentage of female students who are not enrolled in primary school, as a proportion of total female enrollment. It highlights the scale of girls' education deprivation, informing policies to increase access and reduce gender disparities. It's used to track progress towards universal primary education and gender equality.","United Nations Educational, Scientific, and Cultural Organization (UNESCO) Institute for Statistics.",11.18113,11.07853,11.93985,10.812,10.34346,,12.10679,11.6756,10.84188,,,,,,57.14285714285714
"Primary school enrollment, boys (% net)","This indicator measures the percentage of boys of primary school age who are enrolled in school, providing a basic education in reading, writing, and mathematics. It's crucial for human capital development and economic growth. The data is used to track progress towards universal primary education and inform education policy decisions.","Source : Institut des statistiques de l'Organisation des Nations Unies pour l'éducation, la science et la culture (UNESCO).",92.88682,93.54796,92.70113,93.36266,93.34682,,94.5756,96.83048,,,,,,,50.0
"Gross Enrolment Ratio, Primary, Male (% of Relevant Age Group) - GERPM","This indicator measures the percentage of boys of official primary school age who are enrolled in primary education, regardless of age. It's important for tracking progress towards universal primary education and identifying disparities. It's typically used to monitor education systems' performance, inform policy decisions, and allocate resources effectively.",Institut de statistique de l'UNESCO,105.55414,104.38528,102.05109,101.84737,103.16953,103.89529,106.91116,109.96376,108.96123,,,,,,64.28571428571429
"""Gross Enrolment Ratio, Primary (%)"" - GER","This indicator measures the total number of students enrolled in primary education, regardless of age, as a percentage of the total population of primary school-age children. It's essential for tracking education access and progress towards universal primary education. Typically used to monitor education goals, policy effectiveness, and resource allocation.",Institut de statistique de l'UNESCO,107.343269348145,109.072212219238,109.254737854004,108.960731506348,108.563468933105,107.762748718262,107.984367370605,109.259231567383,110.367233276367,111.516250610352,112.553207397461,111.836860656738,114.169990539551,114.473091125488,100.0
Duration of primary education (years) - DUPTER,"This indicator measures the number of years of primary education, reflecting the duration of compulsory education at the primary level. It's essential for understanding a country's education system and its impact on human capital development. Typically used to compare education systems, track progress towards education goals, and inform policy decisions.",Institut de statistique de l'UNESCO,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,100.0
"Primary completion rate, total (% of relevant age group), PCR","The Primary Completion Rate (PCR) measures the percentage of a country's relevant age group that completes primary education. It's essential for tracking progress towards universal education and identifying disparities. Typically used to evaluate education systems, inform policy, and allocate resources, PCR helps ensure all children have access to quality education.",Institut de statistique de l'UNESCO,82.4563827514648,87.2471313476562,95.4793472290039,93.8462524414062,95.4183883666992,95.7169036865234,94.2610397338867,91.4058609008789,91.3554306030273,94.3192291259766,96.9155807495117,100.300598144531,101.028228759766,104.691070556641,100.0
"""Gross enrolment ratio, pre-primary, female (%)"" - GER.PRE.FE","This indicator measures the percentage of female children enrolled in pre-primary education, regardless of age, as a proportion of the total female population in the relevant age range. It's essential for tracking early childhood education access and equity. Typically used to monitor progress towards education goals and inform policy decisions.",Institut de statistique de l'UNESCO,47.1522102355957,,47.8116302490234,47.5748901367188,52.4515914916992,50.8303909301758,45.7873306274414,49.0861396789551,46.8640899658203,51.534969329834,57.635181427002,59.6224784851074,,,78.57142857142857
'Girls to boys enrollment ratio in primary education (%)' (GER),"This indicator measures the ratio of girls to boys enrolled in primary education, expressing the percentage of girls enrolled relative to boys. It's crucial for tracking gender parity in education, a key factor in promoting social and economic development. It's typically used to monitor progress towards gender equality and inform education policy.","Source : Institut des statistiques de l'Organisation des Nations Unies pour l'éducation, la science et la culture (UNESCO).",0.940720021724701,0.948390007019043,0.953329980373383,0.95592999458313,0.95608001947403,0.950020015239716,0.954039990901947,0.955569982528687,0.960389971733093,0.966050028800964,0.970459997653961,0.972779989242554,,,85.71428571428571
Regulatory Quality: Percentile Rank,"Regulatory Quality: Percentile Rank measures a country's regulatory environment, ranking it from 0 (lowest) to 100 (highest) based on factors like transparency, stability, and business-friendliness. It's crucial for attracting investment, promoting economic growth, and reducing corruption. Used to compare countries' business climates and inform policy reforms.",,49.7607650756836,47.8672981262207,49.7630348205566,48.8151664733887,51.4423065185547,49.0476188659668,47.6190490722656,46.6666679382324,42.8571434020996,46.6666679382324,50.0,46.6666679382324,49.0566024780273,50.9433975219727,100.0
"Rule of Law: Percentile Rank, Upper Bound of 90% Confidence Interval","This indicator measures a country's rule of law, ranking its performance from 0 (lowest) to 100 (highest) based on perceptions of citizens, entrepreneurs, and experts. It reflects the extent to which a country's institutions ensure fair and predictable laws, property rights, and contract enforcement. Essential for economic growth, investment, and social stability.",,54.502368927002,53.9906120300293,53.9906120300293,52.1126747131348,61.538459777832,58.5714302062988,53.8095245361328,52.8571434020996,53.8095245361328,53.3333320617676,54.2857131958008,52.8571434020996,54.2452812194824,54.2452812194824,100.0
Rule of Law: Estimate,"This indicator measures the extent to which a country's citizens have confidence in and abide by the rules of society, including the quality of contract enforcement, property rights, and the control of corruption. It's crucial for economic growth, investment, and social stability, and is often used to assess a country's business environment and institutional effectiveness.",,-0.21353417634964,-0.275484472513199,-0.292328745126724,-0.344686150550842,-0.130961164832115,-0.181371480226517,-0.272754222154617,-0.278358191251755,-0.248644605278969,-0.23337709903717,-0.186950773000717,-0.243680879473686,-0.206644892692566,-0.127505928277969,100.0
"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Lower Bound of 90% Confidence Interval","This indicator measures a country's political stability and absence of violence/terrorism, ranking it from 0 (lowest) to 100 (highest) based on expert assessments. It's crucial for investment, growth, and human well-being. The lower bound of the 90% confidence interval provides a conservative estimate of the country's ranking, helping policymakers and investors assess risk and make informed decisions.",,22.274881362915,20.3791465759277,20.3791465759277,19.4312801361084,20.9523811340332,21.9047622680664,22.8571434020996,20.4761905670166,21.2264156341553,20.2830181121826,20.2830181121826,18.8679237365723,18.3962268829346,17.5355453491211,100.0
"Gross Capital Formation ($ US current), GCF","This indicator measures Gross Capital Formation (GCF), the total value of additions to a country's physical assets, including investments in infrastructure, equipment, and inventories. It's crucial for understanding a country's economic growth, productivity, and competitiveness. GCF is typically used to analyze investment trends, forecast economic growth, and inform policy decisions.",Données des comptes nationaux de la Banque mondiale et fichiers de données des comptes nationaux de l'OCDE.,31763215089.9389,36267433056.753,34411762490.2285,37041919199.6102,36661628007.5376,33319787455.3426,35656472674.5189,37527659415.5302,40926893826.6386,39443069806.2488,34921906186.3374,43299070232.5331,39671832341.5999,39498530720.5529,100.0
"Gross fixed capital formation (% of GDP), GFCF","This indicator measures the percentage of GDP spent on gross fixed capital formation, encompassing investments in physical assets such as infrastructure, buildings, and equipment. It's crucial for economic growth, as it reflects a country's ability to generate future production and income. It's typically used to assess a country's investment climate and potential for long-term growth.",Données des comptes nationaux de la Banque mondiale et fichiers de données des comptes nationaux de l'OCDE.,28.3317038596937,29.0032363847791,29.9543707765302,28.4213229777508,27.0159188539863,25.8697787535513,28.6835994366913,28.135469298761,27.858575328575,27.1927093583345,26.2256860657523,26.3287747101928,27.1264767042712,26.987780215106,100.0
"Gross Fixed Capital Formation (current local currency units), GFCF","This indicator measures Gross Fixed Capital Formation (GFCF), the total value of investments in fixed assets such as land improvements, buildings, machinery, and infrastructure. It's crucial for understanding a country's economic growth, productivity, and development. GFCF is typically used to analyze investment trends, forecast economic performance, and inform policy decisions.",Données des comptes nationaux de la Banque mondiale et fichiers de données des comptes nationaux de l'OCDE.,240536000000.0,258285000000.0,276390000000.0,276496000000.0,270552000000.0,278907000000.0,313870000000.0,323247000000.0,332976000000.0,337145000000.0,302245000000.0,335620000000.0,360825000000.0,385882411600.0,100.0
"Exports of goods and services (% of GDP), XGS","This indicator measures the value of all goods and services exported to the rest of the world as a percentage of GDP. It's important for assessing a country's trade performance, competitiveness, and economic integration. Typically used to analyze trade policies, economic growth, and development strategies.",Données des comptes nationaux de la Banque mondiale et fichiers de données des comptes nationaux de l'OCDE.,29.7889486802284,31.9544842646976,32.0970961451136,30.2532656391617,30.1329866374292,29.9958538899695,30.7345951424219,32.6064609907781,33.8284373726717,34.093057468891,30.7941069539783,33.1838111219108,44.8096391556492,43.9529533273613,100.0
"Exports of goods and services (current local currency units), EGSS","This indicator measures the total value of goods and services a country exports to the rest of the world, excluding factor income and transfer payments. It's crucial for assessing a country's trade performance, competitiveness, and economic growth. Typically used to analyze trade balances, GDP, and economic development strategies.",Données des comptes nationaux de la Banque mondiale et fichiers de données des comptes nationaux de l'OCDE.,252908000000.0,284567000000.0,296161000000.0,294318000000.0,301768000000.0,323391000000.0,336313000000.0,374614000000.0,404330000000.0,422698000000.0,354895000000.0,423003000000.0,596039000000.0,628457453400.0,100.0
"Gross National Expenditure (constant 2015 US$), GNE","This indicator measures Gross National Expenditure (GNE), the total value of a country's final consumption and capital formation, encompassing household and government consumption, and gross capital formation. It's essential for understanding a country's economic activity, growth, and development. Typically used for macroeconomic analysis and policy-making.",Données des comptes nationaux de la Banque mondiale et fichiers de données des comptes nationaux de l'OCDE.,98939277487.7043,105373070471.687,108937720203.586,113159461139.489,114775412084.198,118470685395.482,122901499468.52,126939828378.728,131391543267.069,133871516555.983,125040649786.03,136216116150.569,134036028939.506,138095075865.572,100.0
Final consumption expenditure (% of GDP),"Final consumption expenditure (% of GDP) measures the proportion of a country's GDP spent by households, non-profit institutions, and government on goods and services. It indicates the share of national income allocated to consumption, influencing economic growth, poverty reduction, and living standards. It's used to assess a country's economic structure and development.",,70.8908615762581,72.0584192423246,73.7395130548819,73.6450817831052,80.8533392447382,77.1197799129781,77.6954788169786,77.3023644458371,77.4584454798504,77.2170674185941,78.4786160591491,78.7330934388304,81.1925350221553,80.3117222326207,100.0
Final Consumption Expenditure (LCU),"This indicator measures the total expenditure on goods and services by households (private consumption) and government (general government consumption) in a country's local currency. It's essential for understanding a country's economic activity, growth, and development. Typically used to analyze national accounts, track economic trends, and inform policy decisions.",Données des comptes nationaux de la Banque mondiale et fichiers de données des comptes nationaux de l'OCDE.,601863000000.0,641708000000.0,680397000000.0,716454000000.0,809709000000.0,831443000000.0,850182000000.0,888123000000.0,925812000000.0,957365000000.0,904448000000.0,1003632000000.0,1079989000000.0,1148330126000.0,100.0
"Final Consumption Expenditure, (Intl. $, current PPP), FCE","This indicator measures the total value of goods and services consumed by households, including durable goods, rent, and government fees, converted to international dollars using purchasing power parity. It's a key indicator of household welfare and economic activity, and is used to track economic growth, poverty reduction, and living standards.",Base de données du programme international de comparaison de la Banque mondiale.,109324603127.605,118382029578.516,126868924903.922,129190551717.491,141958132796.052,145394282444.077,149154063194.883,160222316694.21,157415316570.534,162679623013.815,149663086955.013,186118790997.361,204046878961.787,213927286238.328,100.0
